Id,holdingInstitution,NumOfProv,areaCode,placeCountry,plcaeName,plcaeLat,placeLon,timeStart,timeEnd,timeCentury,Today,locationName,locationLat,locationLon,locationType,MEIlink,startType,endType,locationLatFilled,locationLonFilled,timeStartFilled,timeEndFilled
02141227,"{u'country': u'GB', u'short': u'Oxford Keble', u'name': u'Oxford, Keble College'}",3,"['e-it', u'e-uk', u'e-uk-en']","['Italy', u'United Kingdom', u'United Kingdom']","['Florence', u'Queensferry', u'Oxford']","[43.77925, 55.99089, 51.75222]","[11.24626, -3.39847, -1.25596]","[1481, 'NoInfo', 1889]","[1481, 1889, 2021]","[[15], [15, 16, 17, 18, 19], [19]]",True,"['Italy', u'United Kingdom', u'United Kingdom']","[43.77925, 55.99089, 51.75222]","[11.24626, -3.39847, -1.25596]","['accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141227,"['accurate', 'NoInfo', 'accurate']","['accurate', 'accurate', 'accurate']","[43.77925, 55.99089, 51.75222]","[11.24626, -3.39847, -1.25596]","[1481, 1481, 1889]","[1481, 1889, 2021]"
02140776,"{u'country': u'IT', u'short': u'Roma Vall', u'name': u'Roma, Biblioteca Vallicelliana'}",4,"['e-it', u'e-it', 'NoInfo', u'e-it']","['Italy', 'NoInfo', 'NoInfo', u'Italy']","['Florence', 'NoInfo', 'NoInfo', u'Rome']","[43.77925, 'NoInfo', 'NoInfo', 41.89193]","[11.24626, 'NoInfo', 'NoInfo', 12.51133]","[1481, 1481, 1481, 1601]","[1481, 1500, 1576, 2021]","[[15], [15], [15, 16], [17]]",True,"['Italy', 'Italy', 'NoInfo', u'Italy']","[43.77925, 42.83333, 'NoInfo', 41.89193]","[11.24626, 12.83333, 'NoInfo', 12.51133]","['accurate', 'approx', 'NoInfo', 'accurate']",https://data.cerl.org/mei/02140776,"['accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate', 'accurate']","[43.77925, 42.83333, 42.83333, 41.89193]","[11.24626, 12.83333, 12.83333, 12.51133]","[1481, 1481, 1481, 1601]","[1481, 1500, 1576, 2021]"
02141400,"{u'country': u'JP', u'short': u'Tokyo, Meiji UL', u'name': u'Tokyo, Meiji University Central Library'}",9,"['e-it', u'e-it', u'e-uk', u'e-uk', u'n-us-ny', u'n-us', u'e-fr', u'a-ja', u'a-ja']","['Italy', 'NoInfo', u'United Kingdom', u'United Kingdom', u'United States', u'United States', u'France', u'Japan', u'Japan']","['Florence', 'NoInfo', u'London', u'Woodstock', u'New York', u'New York', u'Paris', u'Tokyo', u'Tokyo']","[43.77925, 'NoInfo', 51.50853, 51.8485, 40.71427, 40.71427, 48.85341, 35.6895, 35.6895]","[11.24626, 'NoInfo', -0.12574, -1.35132, -74.00597, -74.00597, 2.3488, 139.69171, 139.69171]","[1481, 1481, 1674, 1749, 1870, 1912, 1958, 'NoInfo', 2008]","[1481, 1500, 1722, 1881, 1908, 1912, 'NoInfo', 2008, 2021]","[[15], [15], [17, 18], [18, 19], [19, 20], [20], [20], [15, 16, 17, 18, 19, 20, 21], [21]]",True,"['Italy', 'Italy', u'United Kingdom', u'United Kingdom', u'United States', u'United States', u'France', u'Japan', u'Japan']","[43.77925, 42.83333, 51.50853, 51.8485, 40.71427, 40.71427, 48.85341, 35.6895, 35.6895]","[11.24626, 12.83333, -0.12574, -1.35132, -74.00597, -74.00597, 2.3488, 139.69171, 139.69171]","['accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141400,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'NoInfo', 'accurate']","['accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate', 'NoInfo', 'accurate', 'accurate']","[43.77925, 42.83333, 51.50853, 51.8485, 40.71427, 40.71427, 48.85341, 35.6895, 35.6895]","[11.24626, 12.83333, -0.12574, -1.35132, -74.00597, -74.00597, 2.3488, 139.69171, 139.69171]","[1481, 1481, 1674, 1749, 1870, 1912, 1958, 1958, 2008]","[1481, 1500, 1722, 1881, 1908, 1912, 1912, 2008, 2021]"
02140685,"{u'country': u'IT', u'short': u'Arezzo, Biblioteca Citt\xe0 di Arezzo', u'name': u'Arezzo, Biblioteca Citt\xe0 di Arezzo'}",6,"['e-it', u'e-it', u'e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', 'NoInfo', 'NoInfo', 'NoInfo', u'Italy']","['Florence', 'NoInfo', 'NoInfo', 'NoInfo', 'NoInfo', u'Arezzo']","[43.77925, 'NoInfo', 'NoInfo', 'NoInfo', 'NoInfo', 43.46276]","[11.24626, 'NoInfo', 'NoInfo', 'NoInfo', 'NoInfo', 11.88068]","[1481, 1481, 1579, 1579, 1591, 1609]","[1481, 1500, 1579, 1579, 1591, 2021]","[[15], [15], [16], [16], [16], [17]]",True,"['Italy', 'Italy', 'Italy', 'Italy', 'Italy', u'Italy']","[43.77925, 42.83333, 42.83333, 42.83333, 42.83333, 43.46276]","[11.24626, 12.83333, 12.83333, 12.83333, 12.83333, 11.88068]","['accurate', 'approx', 'approx', 'approx', 'approx', 'accurate']",https://data.cerl.org/mei/02140685,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 42.83333, 42.83333, 42.83333, 43.46276]","[11.24626, 12.83333, 12.83333, 12.83333, 12.83333, 11.88068]","[1481, 1481, 1579, 1579, 1591, 1609]","[1481, 1500, 1579, 1579, 1591, 2021]"
02140732,"{u'country': u'IT', u'short': u'Lucca, Statale', u'name': u'Lucca, Statale'}",3,"['e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', u'Italy']","['Florence', 'NoInfo', u'Lucca']","[43.77925, 'NoInfo', 43.84369]","[11.24626, 'NoInfo', 10.50447]","[1481, 1481, 1886]","[1481, 1600, 2021]","[[15], [15, 16], [19]]",True,"['Italy', 'Italy', u'Italy']","[43.77925, 42.83333, 43.84369]","[11.24626, 12.83333, 10.50447]","['accurate', 'approx', 'accurate']",https://data.cerl.org/mei/02140732,"['accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate']","[43.77925, 42.83333, 43.84369]","[11.24626, 12.83333, 10.50447]","[1481, 1481, 1886]","[1481, 1600, 2021]"
02141029,"{u'country': u'IT', u'short': u'Ravenna Franc', u'name': u'Ravenna, Francescani, Biblioteca del Centro dantesco OFM', u'isil': u'IT-RA0035'}",6,"['e-it', u'e-it', u'e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', u'Italy', 'NoInfo', u'Italy', u'Italy']","['Florence', 'NoInfo', u'Florence', None, u'Florence', u'Ravenna']","[43.77925, 'NoInfo', 43.77925, 'NoInfo', 43.77925, 44.41344]","[11.24626, 'NoInfo', 11.24626, 'NoInfo', 11.24626, 12.20121]","[1481, 1481, 1613, 1690, 1690, 1970]","[1481, 1550, 1613, 1690, 1712, 2021]","[[15], [15, 16], [17], [17], [17, 18], [20]]",True,"['Italy', 'Italy', u'Italy', 'NoInfo', u'Italy', u'Italy']","[43.77925, 42.83333, 43.77925, 'NoInfo', 43.77925, 44.41344]","[11.24626, 12.83333, 11.24626, 'NoInfo', 11.24626, 12.20121]","['accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141029,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 43.77925, 43.77925, 43.77925, 44.41344]","[11.24626, 12.83333, 11.24626, 11.24626, 11.24626, 12.20121]","[1481, 1481, 1613, 1690, 1690, 1970]","[1481, 1550, 1613, 1690, 1712, 2021]"
02141588,"{u'country': u'BW', u'short': u'Minsk NL', u'name': u'Minsk, National Library of Belarus'}",9,"['e-it', u'e-it', u'e-it', 'NoInfo', u'e-gx', u'e-gx', u'e-uk-en', u'e-au', u'e-bw']","['Italy', 'NoInfo', 'NoInfo', 'NoInfo', u'Germany', u'Germany', u'United Kingdom', u'Austria', u'Belarus']","['Florence', 'NoInfo', 'NoInfo', 'NoInfo', u'Dresden', u'Hanover', u'East of England', u'Vienna', u'Minsk']","[43.77925, 'NoInfo', 'NoInfo', 'NoInfo', 51.05089, 52.37052, 52.24067, 48.20849, 53.9]","[11.24626, 'NoInfo', 'NoInfo', 'NoInfo', 13.73832, 9.73322, 0.50415, 16.37208, 27.56667]","[1481, 1481, 1501, 1601, 1793, 1831, 1870, 1853, 1922]","[1481, 1500, 1600, 1700, 1865, 1870, 'NoInfo', 'NoInfo', 2021]","[[15], [15], [16], [17], [18, 19], [19], [19], [19], [20]]",True,"['Italy', 'Italy', 'Italy', 'NoInfo', u'Germany', u'Germany', u'United Kingdom', u'Austria', u'Belarus']","[43.77925, 42.83333, 42.83333, 'NoInfo', 51.05089, 52.37052, 52.24067, 48.20849, 53.9]","[11.24626, 12.83333, 12.83333, 'NoInfo', 13.73832, 9.73322, 0.50415, 16.37208, 27.56667]","['accurate', 'approx', 'approx', 'NoInfo', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141588,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'approx', 'approx', 'accurate', 'accurate', 'NoInfo', 'NoInfo', 'accurate']","[43.77925, 42.83333, 42.83333, 42.83333, 51.05089, 52.37052, 52.24067, 48.20849, 53.9]","[11.24626, 12.83333, 12.83333, 12.83333, 13.73832, 9.73322, 0.50415, 16.37208, 27.56667]","[1481, 1481, 1501, 1601, 1793, 1831, 1870, 1853, 1922]","[1481, 1500, 1600, 1700, 1865, 1870, 1870, 1870, 2021]"
02141168,"{u'country': u'IT', u'short': u'Torino N', u'name': u'Torino, Biblioteca Nazionale Universitaria'}",3,"['e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', u'Italy']","['Florence', 'NoInfo', u'Turin']","[43.77925, 'NoInfo', 45.07049]","[11.24626, 'NoInfo', 7.68682]","[1481, 1500, 1720]","[1481, 1599, 2021]","[[15], [15, 16], [18]]",True,"['Italy', 'Italy', u'Italy']","[43.77925, 42.83333, 45.07049]","[11.24626, 12.83333, 7.68682]","['accurate', 'approx', 'accurate']",https://data.cerl.org/mei/02141168,"['accurate', 'approx', 'accurate']","['accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 45.07049]","[11.24626, 12.83333, 7.68682]","[1481, 1500, 1720]","[1481, 1599, 2021]"
02140634,"{u'country': u'FR', u'short': u'Paris BN', u'name': u'Paris, Biblioth\xe8que nationale de France'}",5,"['e-it', 'NoInfo', u'e-it', u'e-fr', u'e-fr']","['Italy', 'NoInfo', 'NoInfo', u'France', u'France']","['Florence', 'NoInfo', 'NoInfo', u'Paris', u'Paris']","[43.77925, 'NoInfo', 'NoInfo', 48.85341, 48.85341]","[11.24626, 'NoInfo', 'NoInfo', 2.3488, 2.3488]","[1481, 1481, 1690, 1829, 1913]","[1481, 1700, 1690, 1906, 2021]","[[15], [15, 16, 17], [17], [19, 20], [20]]",True,"['Italy', 'NoInfo', 'Italy', u'France', u'France']","[43.77925, 'NoInfo', 42.83333, 48.85341, 48.85341]","[11.24626, 'NoInfo', 12.83333, 2.3488, 2.3488]","['accurate', 'NoInfo', 'approx', 'accurate', 'accurate']",https://data.cerl.org/mei/02140634,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate', 'accurate', 'accurate']","[43.77925, 43.77925, 42.83333, 48.85341, 48.85341]","[11.24626, 11.24626, 12.83333, 2.3488, 2.3488]","[1481, 1481, 1690, 1829, 1913]","[1481, 1700, 1690, 1906, 2021]"
02141251,"{u'country': u'US', u'short': u'Harvard Houghton', u'name': u'Cambridge MA, Harvard Library, Houghton Library'}",5,"['e-it', u'e-it', 'NoInfo', u'n-us-ma', 'NoInfo']","['Italy', 'NoInfo', 'NoInfo', u'United States', 'NoInfo']","['Florence', 'NoInfo', 'NoInfo', u'Cambridge', 'NoInfo']","[43.77925, 'NoInfo', 'NoInfo', 42.3751, 'NoInfo']","[11.24626, 'NoInfo', 'NoInfo', -71.10561, 'NoInfo']","[1481, 1481, 'NoInfo', 1816, 1896]","[1481, 1600, 'NoInfo', 1871, 2021]","[[15], [15, 16], 'NoInfo', [19], [19]]",True,"['Italy', 'Italy', 'NoInfo', u'United States', 'NoInfo']","[43.77925, 42.83333, 'NoInfo', 42.3751, 'NoInfo']","[11.24626, 12.83333, 'NoInfo', -71.10561, 'NoInfo']","['accurate', 'approx', 'NoInfo', 'accurate', 'NoInfo']",https://data.cerl.org/mei/02141251,"['accurate', 'accurate', 'NoInfo', 'accurate', 'accurate']","['accurate', 'approx', 'NoInfo', 'accurate', 'accurate']","[43.77925, 42.83333, 42.83333, 42.3751, 42.3751]","[11.24626, 12.83333, 12.83333, -71.10561, -71.10561]","[1481, 1481, 1481, 1816, 1896]","[1481, 1600, 1600, 1871, 2021]"
02140686,"{u'country': u'IT', u'short': u'Bologna, Archiginnasio', u'name': u""Bologna, Biblioteca Comunale dell'Archiginnasio""}",5,"['e-it', u'e-it', u'e-it', u'e-it', u'e-it']","['Italy', u'Italy', 'NoInfo', u'Italy', u'Italy']","['Florence', u'Florence', 'NoInfo', u'Bologna', u'Bologna']","[43.77925, 43.77925, 'NoInfo', 44.49381, 44.46667]","[11.24626, 11.24626, 'NoInfo', 11.33875, 11.43333]","[1481, 1501, 1481, 1775, 1847]","[1481, 1600, 1600, 1847, 2021]","[[15], [16], [15, 16], [18, 19], [19]]",True,"['Italy', u'Italy', 'Italy', u'Italy', u'Italy']","[43.77925, 43.77925, 42.83333, 44.49381, 44.46667]","[11.24626, 11.24626, 12.83333, 11.33875, 11.43333]","['accurate', 'accurate', 'approx', 'accurate', 'accurate']",https://data.cerl.org/mei/02140686,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'approx', 'accurate', 'accurate']","[43.77925, 43.77925, 42.83333, 44.49381, 44.46667]","[11.24626, 11.24626, 12.83333, 11.33875, 11.43333]","[1481, 1501, 1481, 1775, 1847]","[1481, 1600, 1600, 1847, 2021]"
02141596,"{u'country': u'DE', u'short': u'KoelnUSB', u'name': u'K\xf6ln, Universit\xe4ts- und Stadtbibliothek', u'isil': u'DE-38 '}",7,"['e-it', u'e-it', u'e-it', u'e-it', 'NoInfo', u'e-gx', u'e-gx']","['Italy', u'Italy', 'NoInfo', u'Italy', 'NoInfo', u'Germany', u'Germany']","['Florence', u'Florence', 'NoInfo', u'Milan', 'NoInfo', u'M\xf6nchengladbach', u'Cologne']","[43.77925, 43.77925, 'NoInfo', 45.46427, 'NoInfo', 51.18539, 50.93333]","[11.24626, 11.24626, 'NoInfo', 9.18951, 'NoInfo', 6.44172, 6.95]","[1481, 1582, 1601, 1801, 1850, 1900, 1964]","[1481, 1582, 1700, 1801, 1900, 1943, 2021]","[[15], [16], [17], [19], [19], [19, 20], [20]]",True,"['Italy', u'Italy', 'Italy', u'Italy', 'NoInfo', u'Germany', u'Germany']","[43.77925, 43.77925, 42.83333, 45.46427, 'NoInfo', 51.18539, 50.93333]","[11.24626, 11.24626, 12.83333, 9.18951, 'NoInfo', 6.44172, 6.95]","['accurate', 'accurate', 'approx', 'accurate', 'NoInfo', 'accurate', 'accurate']",https://data.cerl.org/mei/02141596,"['accurate', 'accurate', 'accurate', 'accurate', 'approx', 'approx', 'accurate']","['accurate', 'accurate', 'approx', 'accurate', 'approx', 'accurate', 'accurate']","[43.77925, 43.77925, 42.83333, 45.46427, 45.46427, 51.18539, 50.93333]","[11.24626, 11.24626, 12.83333, 9.18951, 9.18951, 6.44172, 6.95]","[1481, 1582, 1601, 1801, 1850, 1900, 1964]","[1481, 1582, 1700, 1801, 1900, 1943, 2021]"
02140704,"{u'country': u'IT', u'short': u'Firenze N', u'name': u'Firenze, Biblioteca Nazionale Centrale'}",6,"['e-it', u'e-it', u'e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', u'Italy', u'Italy', u'Italy', u'Italy']","['Florence', 'NoInfo', u'Florence', u'Florence', u'Florence', u'Florence']","[43.77925, 'NoInfo', 43.77925, 43.77925, 43.77925, 43.77925]","[11.24626, 'NoInfo', 11.24626, 11.24626, 11.24626, 11.24626]","[1481, 1481, 1528, 1528, 1809, 1861]","[1481, 1500, 1528, 1809, 1861, 2021]","[[15], [15], [16], [16, 17, 18, 19], [19], [19]]",True,"['Italy', 'Italy', u'Italy', u'Italy', u'Italy', u'Italy']","[43.77925, 42.83333, 43.77925, 43.77925, 43.77925, 43.77925]","[11.24626, 12.83333, 11.24626, 11.24626, 11.24626, 11.24626]","['accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02140704,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 43.77925, 43.77925, 43.77925, 43.77925]","[11.24626, 12.83333, 11.24626, 11.24626, 11.24626, 11.24626]","[1481, 1481, 1528, 1528, 1809, 1861]","[1481, 1500, 1528, 1809, 1861, 2021]"
02141035,"{u'country': u'IT', u'short': u'Firenze Soc Dante', u'name': u'Firenze, Societ\xe0 Dantesca Italiana'}",7,"['e-it', u'e-it', u'e-it', u'e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', 'NoInfo', u'Italy', u'Italy', u'Italy', u'Italy']","['Florence', 'NoInfo', 'NoInfo', u'Prato', u'Florence', u'Florence', u'Florence']","[43.77925, 'NoInfo', 'NoInfo', 43.8805, 43.77925, 43.77925, 43.77925]","[11.24626, 'NoInfo', 'NoInfo', 11.09699, 11.24626, 11.24626, 11.24626]","[1481, 1501, 1501, 1607, 1849, 1874, 1907]","[1481, 1600, 1700, 1607, 1874, 1905, 2021]","[[15], [16], [16, 17], [17], [19], [19, 20], [20]]",True,"['Italy', 'Italy', 'Italy', u'Italy', u'Italy', u'Italy', u'Italy']","[43.77925, 42.83333, 42.83333, 43.8805, 43.77925, 43.77925, 43.77925]","[11.24626, 12.83333, 12.83333, 11.09699, 11.24626, 11.24626, 11.24626]","['accurate', 'approx', 'approx', 'accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141035,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'approx', 'accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 42.83333, 43.8805, 43.77925, 43.77925, 43.77925]","[11.24626, 12.83333, 12.83333, 11.09699, 11.24626, 11.24626, 11.24626]","[1481, 1501, 1501, 1607, 1849, 1874, 1907]","[1481, 1600, 1700, 1607, 1874, 1905, 2021]"
02140738,"{u'country': u'IT', u'short': u'Modena Est', u'name': u'Modena, Biblioteca Estense Universitaria'}",5,"['e-it', u'e-it', u'e-it', u'e-it', u'e-it']","['Italy', u'Italy', 'NoInfo', u'Italy', u'Italy']","['Florence', u'Florence', 'NoInfo', u'Modena', u'Modena']","[43.77925, 43.77925, 'NoInfo', 44.64783, 44.64783]","[11.24626, 11.24626, 'NoInfo', 10.92539, 10.92539]","[1481, 1521, 1481, 'NoInfo', 1829]","[1481, 1521, 1500, 1829, 2021]","[[15], [16], [15], [15, 16, 17, 18, 19], [19]]",True,"['Italy', u'Italy', 'Italy', u'Italy', u'Italy']","[43.77925, 43.77925, 42.83333, 44.64783, 44.64783]","[11.24626, 11.24626, 12.83333, 10.92539, 10.92539]","['accurate', 'accurate', 'approx', 'accurate', 'accurate']",https://data.cerl.org/mei/02140738,"['accurate', 'accurate', 'accurate', 'NoInfo', 'accurate']","['accurate', 'accurate', 'approx', 'accurate', 'accurate']","[43.77925, 43.77925, 42.83333, 44.64783, 44.64783]","[11.24626, 11.24626, 12.83333, 10.92539, 10.92539]","[1481, 1521, 1481, 1481, 1829]","[1481, 1521, 1500, 1829, 2021]"
02141048,"{u'country': u'IT', u'short': u'Livorno C', u'name': u'Livorno, Biblioteca Labronica \xabF. D. Guerrazzi\xbb'}",5,"['e-it', u'e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', u'Italy', u'Italy', u'Italy']","['Florence', 'NoInfo', u'Barga', u'Livorno', u'Livorno']","[43.77925, 'NoInfo', 44.0731, 43.54427, 43.54427]","[11.24626, 'NoInfo', 10.47789, 10.32615, 10.32615]","[1481, 1501, 1699, 1700, 1869]","[1481, 1600, 1699, 1869, 2021]","[[15], [16], [17], [17, 18, 19], [19]]",True,"['Italy', 'Italy', u'Italy', u'Italy', u'Italy']","[43.77925, 42.83333, 44.0731, 43.54427, 43.54427]","[11.24626, 12.83333, 10.47789, 10.32615, 10.32615]","['accurate', 'approx', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141048,"['accurate', 'accurate', 'accurate', 'approx', 'accurate']","['accurate', 'approx', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 44.0731, 43.54427, 43.54427]","[11.24626, 12.83333, 10.47789, 10.32615, 10.32615]","[1481, 1501, 1699, 1700, 1869]","[1481, 1600, 1699, 1869, 2021]"
02140700,"{u'country': u'IT', u'short': u'Firenze N', u'name': u'Firenze, Biblioteca Nazionale Centrale'}",5,"['e-it', u'e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', u'Italy', u'Italy', u'Italy']","['Florence', 'NoInfo', u'Florence', u'Florence', u'Florence']","[43.77925, 'NoInfo', 43.77925, 43.77925, 43.77925]","[11.24626, 'NoInfo', 11.24626, 11.24626, 11.24626]","[1481, 1481, 1481, 1714, 1861]","[1481, 1500, 1500, 1861, 2021]","[[15], [15], [15], [18, 19], [19]]",True,"['Italy', 'Italy', u'Italy', u'Italy', u'Italy']","[43.77925, 42.83333, 43.77925, 43.77925, 43.77925]","[11.24626, 12.83333, 11.24626, 11.24626, 11.24626]","['accurate', 'approx', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02140700,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'approx', 'accurate', 'accurate']","[43.77925, 42.83333, 43.77925, 43.77925, 43.77925]","[11.24626, 12.83333, 11.24626, 11.24626, 11.24626]","[1481, 1481, 1481, 1714, 1861]","[1481, 1500, 1500, 1861, 2021]"
02140703,"{u'country': u'IT', u'short': u'Firenze N', u'name': u'Firenze, Biblioteca Nazionale Centrale'}",6,"['e-it', u'e-it', u'e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', u'Italy', u'Italy', u'Italy', u'Italy']","['Florence', 'NoInfo', u'Pisa', u'Florence', u'Florence', u'Florence']","[43.77925, 'NoInfo', 43.70853, 43.77925, 43.77925, 43.77925]","[11.24626, 'NoInfo', 10.4036, 11.24626, 11.24626, 11.24626]","[1481, 1481, 1500, 1745, 1830, 1861]","[1481, 1500, 1556, 1801, 1830, 2021]","[[15], [15], [15, 16], [18, 19], [19], [19]]",True,"['Italy', 'Italy', u'Italy', u'Italy', u'Italy', u'Italy']","[43.77925, 42.83333, 43.70853, 43.77925, 43.77925, 43.77925]","[11.24626, 12.83333, 10.4036, 11.24626, 11.24626, 11.24626]","['accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02140703,"['accurate', 'accurate', 'approx', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 43.70853, 43.77925, 43.77925, 43.77925]","[11.24626, 12.83333, 10.4036, 11.24626, 11.24626, 11.24626]","[1481, 1481, 1500, 1745, 1830, 1861]","[1481, 1500, 1556, 1801, 1830, 2021]"
02141082,"{u'country': u'Scotland', u'short': u'Edinburgh NLS', u'name': u'National Library of Scotland (Edinburgh)'}",5,"['e-it', u'e-it', u'e-it', u'e-uk-st', u'e-uk-st']","['Italy', 'NoInfo', u'Italy', u'United Kingdom', u'United Kingdom']","['Florence', 'NoInfo', u'Florence', u'Edinburgh', u'Edinburgh']","[43.77925, 'NoInfo', 43.77925, 55.95206, 55.95206]","[11.24626, 'NoInfo', 11.24626, -3.19648, -3.19648]","[1481, 1481, 1714, 1807, 1925]","[1481, 1600, 1861, 'NoInfo', 2021]","[[15], [15, 16], [18, 19], [19], [20]]",True,"['Italy', 'Italy', u'Italy', u'United Kingdom', u'United Kingdom']","[43.77925, 42.83333, 43.77925, 55.95206, 55.95206]","[11.24626, 12.83333, 11.24626, -3.19648, -3.19648]","['accurate', 'approx', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141082,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate', 'NoInfo', 'accurate']","[43.77925, 42.83333, 43.77925, 55.95206, 55.95206]","[11.24626, 12.83333, 11.24626, -3.19648, -3.19648]","[1481, 1481, 1714, 1807, 1925]","[1481, 1600, 1861, 1861, 2021]"
02141097,"{u'country': u'IT', u'short': u'Roma Fond Besso', u'name': u'Roma, Fondazione Marco Besso'}",10,"['e-it', u'e-it', u'e-it', u'e-it', u'e-it', 'NoInfo', u'e-gx', 'NoInfo', u'e-it', u'e-it']","['Italy', 'NoInfo', 'NoInfo', u'Italy', 'NoInfo', 'NoInfo', u'Germany', 'NoInfo', u'Italy', u'Italy']","['Florence', 'NoInfo', 'NoInfo', u'Pisa', 'NoInfo', 'NoInfo', u'Frankfurt am Main', 'NoInfo', u'Trieste', u'Rome']","[43.77925, 'NoInfo', 'NoInfo', 43.70853, 'NoInfo', 'NoInfo', 50.11552, 'NoInfo', 45.64953, 41.89193]","[11.24626, 'NoInfo', 'NoInfo', 10.4036, 'NoInfo', 'NoInfo', 8.68417, 'NoInfo', 13.77678, 12.51133]","[1481, 1481, 1481, 1481, 1601, 1750, 1812, 'NoInfo', 1898, 1918]","[1481, 1500, 1600, 1550, 1700, 1800, 1812, 1898, 1920, 2021]","[[15], [15], [15, 16], [15, 16], [17], [18], [19], [15, 16, 17, 18, 19], [19, 20], [20]]",True,"['Italy', 'Italy', 'Italy', u'Italy', 'Italy', 'NoInfo', u'Germany', 'NoInfo', u'Italy', u'Italy']","[43.77925, 42.83333, 42.83333, 43.70853, 42.83333, 'NoInfo', 50.11552, 'NoInfo', 45.64953, 41.89193]","[11.24626, 12.83333, 12.83333, 10.4036, 12.83333, 'NoInfo', 8.68417, 'NoInfo', 13.77678, 12.51133]","['accurate', 'approx', 'approx', 'accurate', 'approx', 'NoInfo', 'accurate', 'NoInfo', 'accurate', 'accurate']",https://data.cerl.org/mei/02141097,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'approx', 'accurate', 'NoInfo', 'accurate', 'accurate']","['accurate', 'approx', 'approx', 'approx', 'approx', 'approx', 'accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 42.83333, 43.70853, 42.83333, 42.83333, 50.11552, 50.11552, 45.64953, 41.89193]","[11.24626, 12.83333, 12.83333, 10.4036, 12.83333, 12.83333, 8.68417, 8.68417, 13.77678, 12.51133]","[1481, 1481, 1481, 1481, 1601, 1750, 1812, 1812, 1898, 1918]","[1481, 1500, 1600, 1550, 1700, 1800, 1812, 1898, 1920, 2021]"
